32621	186621
32773	186802
32713	187053
32766	187441
32736	188057
32709	189041
33955	189202
34488	189831
32617	189895
33857	189918
32732	190911
34773	191383
32725	192430
32113	193188
32626	193439
32681	194086
32686	195373
32664	196026
32102	198362
34739	198809
33852	199996
32696	201442
33993	201488
32966	201528
32926	201639
32667	203013
32767	203054
32780	203349
33982	204270
32625	206028
32720	206124
33917	208975
32693	209163
32764	212258
32640	212426
32618	216212
32754	219797
32680	221261
32130	222328
33960	223012
33920	224506
32134	225009
34972	228650
33944	229338
32148	231069
32940	231235
32180	232868
32669	239242
33935	245512
34974	270224
32948	272505
