94613	44318
94618	40183
94619	51947
94621	50908
94702	39149
94703	38515
94704	40311
94705	43059
94706	41000
94707	43193
94708	45930
94709	41474
94710	37307
94720	41524
94801	51776
94803	52853
94804	45651
94805	46523
94806	52344
94850	41572
94901	65753
94903	70285
94904	50284
94920	48004
94922	135460
94923	138240
94924	67242
94925	44438
94928	113090
94929	132370
94930	82432
94931	108200
94933	79320
94937	117160
94938	86365
94939	46293
94940	118100
94941	46865
94945	83531
94946	88797
94947	87846
94949	75507
94950	95478
94951	107320
94952	116020
94954	100060
94956	114060
94957	50604
94960	68642
94963	77385
94964	58117
94965	41476
94970	60777
94971	130150
94972	132780
94973	75198
95002	47935
95003	112650
95003	112650
95004	134980
95004	134980
95005	103570
95005	103570
95006	88041
95006	88041
95007	93814
95007	93814
95008	64655
95010	103010
95010	103010
95012	137690
95013	81806
95014	52804
95017	90743
95017	90743
95018	101250
95018	101250
95019	120200
95019	120200
95020	105890
95020	105890
95023	133850
95023	133850
95030	66175
95032	71072
95033	73700
95033	73700
95035	58085
95037	100960
95037	100960
95039	130150
95039	130150
95041	97174
95041	97174
95043	202500
95045	132360
95045	132360
95046	98612
95050	53664
95051	52574
95053	54856
95054	51366
95060	106590
95060	106590
95062	102580
95062	102580
95064	103870
95064	103870
95065	92076
95065	92076
95066	95438
95066	95438
95070	58230
95070	58230
95073	95399
95073	95399
95075	161030
95076	123700
95076	123700
95110	58139
95111	70223
95112	58440
95113	58830
95116	59846
95117	57382
95118	66947
95119	76619
95120	77096
95121	66513
95122	64670
95123	71560
95124	63972
95125	62988
95126	60173
95127	67767
95128	60614
95129	55840
95130	58109
95131	57727
95132	71266
95133	60257
95134	52462
95135	84600
95136	66637
95138	79729
95139	77216
95140	116770
95140	116770
95148	70246
95202	137260
95203	138080
95204	139140
95205	140240
95206	129740
95206	129740
95207	144660
95209	153150
95210	153330
95211	139760
95212	155350
95215	149390
95219	159470
95219	159470
95220	170460
95227	175890
95228	196440
95230	188530
95231	129170
95234	133070
95234	133070
95236	165620
95237	165720
95240	163280
95242	145200
95252	184840
95254	185510
95258	169190
95301	203580
95303	197240
95304	114410
95304	114410
95306	248110
95307	157920
95312	194410
95313	151380
95315	183880
95316	181420
95317	222470
95319	160830
95320	147870
95322	181760
95323	186270
95324	180180
95325	235580
95326	168650
95328	163580
95329	208220
95330	121330
95333	239080
95334	191240
95336	135400
95337	127470
95338	271850
95340	222870
95341	221240
95348	218570
95350	149050
95351	155260
95354	154740
95355	155890
95356	144020
95357	159840
95358	138480
95360	167340
95360	167340
95361	168340
95363	145600
95363	145600
95365	233280
95366	135010
95367	154540
95368	139030
95369	213340
95374	182220
95376	103910
95377	117540
95377	117540
95380	174240
95382	171230
95385	125940
95386	189550
95387	131900
95387	131900
95388	200550
95391	101960
95391	101960
95401	129740
95403	130910
95404	138890
95405	125360
95407	118480
95409	138160
95410	284100
95412	222330
95412	222330
95415	220400
95417	314980
95420	288260
95421	210600
95421	210600
95425	180000
95425	180000
95426	180520
95427	260980
95428	332710
95429	305790
95430	156870
95431	111870
95432	272780
95436	144030
95437	322430
95439	130460
95441	161500
95442	116270
95444	134920
95445	235820
95445	235820
95446	156680
95448	148300
95449	196570
95449	196570
95450	175270
95451	193450
95451	193450
95452	123340
95453	227710
95454	309440
95456	280330
95457	197200
95457	197200
95459	263150
95460	286200
95461	172950
95462	153610
95463	249720
95465	160320
95466	236730
95468	239650
95469	260840
95470	239210
95471	151450
95472	125960
95476	100100
95482	221510
95485	270650
95486	154120
95488	342340
95490	267400
95492	136410
95494	216180
95494	216180
95497	212150
95497	212150
95501	470730
95503	485400
95511	385710
95514	409650
95519	502220
95521	483280
95524	481000
95525	526000
95526	493520
95527	546820
95528	464800
95536	466980
95537	459520
95540	440410
95542	360470
95545	425630
95546	554240
95547	443190
95548	582880
95549	505120
95550	536720
95551	455890
95552	459630
95553	389060
95554	403080
95555	562280
95556	591600
95558	445010
95559	377180
95560	371990
95562	434420
95563	515820
95564	478710
95565	428580
95568	610360
95569	438890
95570	509190
95571	397330
95573	533730
95585	329860
95587	341560
95589	391320
95595	419000
95602	221770
95603	212080
95604	343150
95605	154740
95606	168910
95606	168910
95607	171680
95607	171680
95608	178030
95610	184430
95612	153820
95612	153820
95614	226290
95615	150180
95615	150180
95616	134480
95616	134480
95618	141490
95618	141490
95619	225910
95620	128390
95620	128390
95621	182190
95623	228020
95624	183740
95625	116960
95626	177330
95627	156490
95628	186550
95629	238020
95630	197610
95631	246450
95632	179200
95633	242130
95634	251050
95635	232410
95636	269580
95637	178900
95637	178900
95638	193950
95639	157560
95640	196370
95641	128320
95641	128320
95645	182190
95646	299450
95648	217020
95650	199170
95651	231240
95652	170950
95653	147330
95655	182060
95658	208600
95659	184390
95660	174180
95661	188320
95662	192060
95663	202740
95664	220400
95666	264130
95667	226620
95668	184760
95669	215770
95670	179060
95672	212630
95673	173000
95674	200320
95675	235630
95677	191560
95678	190580
95679	0
95679	0
95680	136060
95680	136060
95681	222110
95682	219880
95683	197840
95684	253250
95686	147410
95687	113100
95688	110980
95689	232310
95690	125630
95690	125630
95691	161470
95692	215530
95693	199680
95694	142280
95694	142280
95695	156200
95697	158360
95698	160560
95701	259000
95703	227090
95709	237650
95713	248890
95714	253710
95715	279740
95717	252780
95720	285200
95721	298530
95722	225560
95724	305090
95726	279590
95728	299300
95735	290520
95736	228800
95742	188730
95746	194080
95747	193040
95757	157250
95758	177810
95762	205190
95765	199190
95776	167510
95811	163000
95814	159140
95815	167880
95816	161130
95817	162210
95818	159170
95819	163840
95820	164710
95821	173250
95822	168840
95823	172820
95824	168410
95825	168670
95826	169210
95827	174940
95828	172370
95829	180990
95830	181210
95831	167180
95832	171870
95833	158570
95834	161980
95835	165130
95837	165900
95838	165900
95841	174690
95842	177700
95843	182130
95864	171380
95901	231580
95912	183840
95914	270080
95916	302160
95917	256250
95918	250230
95920	249390
95925	285530
95926	297060
95928	277670
95930	286780
95932	220530
95937	168630
95938	276220
95939	282450
95941	280640
95942	342100
95943	266080
95945	248810
95948	249400
95949	236130
95950	197910
95951	272300
95953	245270
95954	310240
95956	347990
95957	200770
95959	281110
95961	211590
95963	272210
95965	274590
95966	281330
95968	255850
95969	297980
95973	317550
95974	257290
95978	321240
95981	312920
95982	224520
95987	212810
95991	204440
95993	199320
96010	526180
96021	293150
96031	599520
96039	654540
96046	479080
96092	307580
96120	338920
96140	346130
96141	351270
96142	340510
96143	338350
96145	345000
96146	333940
96148	339640
96150	311610
96155	292990
96161	319060
