13092
13175
15051
12159
11002
12246
10944
11509
11879
11570
11588
10603
10673
9650
11369
15988
12394
24840
23931
25836
21966
13776
16383
14931
10347
9479
11072
8885
11221
11094
11456
12341
12345
7954
15783
8362
10675
11150
11127
10721
15317
10467
11857
17042
-1
7008
10382
9629
9143
14704
12657
12669
13914
11801
10668
12302
10857
10802
12240
10988
12275
9859
11621
15391
8139
13333
9624
13046
10615
10886
10785
10778
10504
10756
10942
10461
10911
10654
10205
10538
11148
10850
10969
10418
11085
5794
5746
5423
4982
5882
15296
6579
7537
9075
6972
6784
7958
9517
8339
9011
5821
6257
6193
6784
6682
9213
7334
6965
5931
1239
719
893
1469
867
1638
3803
3803
3698
2079
2112
1589
1642
1964
798
1999
1701
1964
1927
1836
2442
4312
4312
1614
1990
1289
1168
717
1436
2891
657
1945
2152
2060
1979
1198
1107
1491
1417
1072
1665
1712
998
1649
1024
1515
1618
1368
1545
1785
1770
1541
2011
1063
1287
780
2079
1467
1372
1050
1903
1059
1192
1631
1610
2077
1975
1945
689
990
1036
1075
2046
2530
3686
4738
4738
3370
2616
6359
3575
3575
3277
4579
5151
4413
4413
4004
4004
6814
2883
4384
3097
3297
2830
3551
2839
2696
2904
3214
2356
4001
4017
3718
4598
2398
2298
2668
1893
2250
1838
1509
2228
2594
4436
2359
5738
5738
3136
2299
3096
2173
2827
6107
6107
4213
2432
4145
4145
1957
2408
3408
3408
3042
7761
7761
2641
3006
4873
4873
3042
5370
6662
2863
5938
1949
1980
1940
1755
3168
2749
5466
5466
3112
2090
3148
3810
2963
3216
3560
2787
2727
2558
3305
4954
1990
1976
2092
2112
2063
1725
1816
1754
1866
2204
1787
1998
1950
2698
2184
2047
2048
2269
2706
2039
2381
2684
2340
1772
2293
2416
2510
2146
2089
2389
1992
3067
3057
3135
3084
5772
5895
4906
2645
4583
5653
6813
4211
4039
5976
4587
2777
5923
3280
3494
4480
3844
3558
5023
4528
4793
4226
5818
3209
3394
3942
2609
2734
4599
5578
5702
3835
2093
4731
4731
4943
4943
4551
4551
4480
4480
4593
4593
2624
4123
4123
5372
3079
2225
4845
4845
4305
4305
4628
4628
4029
4029
5031
5031
2657
3095
2803
2803
2603
4169
4169
4935
4935
4166
4166
9339
5025
5025
3585
2396
2359
2409
2193
4861
4861
4287
4287
4585
4585
3949
3949
3988
3988
2707
2707
4271
4271
7194
4968
4968
2308
2787
2536
2379
2444
2402
2721
3079
3347
2661
2605
2850
2538
2660
2537
3016
2415
2385
2462
2474
3856
2637
2206
4204
2720
3208
3145
8166
8166
3072
5094
5326
5142
5143
5032
5032
5431
5604
5713
5295
5722
5402
6184
6184
6090
6745
7397
7132
4732
5286
5286
6535
6215
6121
5781
7089
7159
6234
7324
7460
4176
4176
9139
6033
7080
5666
6534
6783
8457
6310
5591
6545
7396
6670
9567
6303
6055
8832
4528
8609
7079
4985
4714
10228
8139
8279
7905
5577
5688
5871
6094
5261
6369
5088
6999
6999
6645
5362
5362
8616
5047
6007
5076
8250
6634
4120
4695
4695
6399
6304
4661
7731
5342
5342
7466
4080
4080
5234
5148
5893
4922
4765
6358
12461
10458
10458
8995
12292
12191
10657
10657
7671
7671
8771
12049
13739
12045
6982
4909
12461
5837
13753
5021
6395
5646
5518
11380
11380
6404
5672
7364
7364
8631
9606
9606
5536
9559
12016
12349
9435
9435
12533
12300
8237
6912
10444
7542
9708
12051
10753
9525
6105
5383
4211
8848
10426
6750
14875
10195
5351
9109
9109
10272
10272
17951
19051
16174
17491
19427
18495
18572
20276
19660
23126
17796
18344
17142
16556
14192
17116
21622
16727
22909
20714
23209
17152
19859
15309
15665
22849
24371
20387
14628
14479
16725
19656
18225
16422
24844
19133
19592
14990
21256
13024
12920
15605
18442
8218
7594
12636
5750
6899
6899
6952
6952
6874
7002
6281
6281
8677
6325
6325
5023
5023
5372
5372
8331
4999
4999
6602
8379
6961
4582
6527
5785
6990
9643
7223
9282
6485
9165
9968
8829
12327
7195
7195
7257
6619
7733
5189
5189
6975
12500
7745
7254
8561
6493
5540
6804
7510
6567
6471
6935
7178
7324
8671
11757
8095
6758
8302
6628
7893
6443
7327
9287
6942
7010
-1
-1
5383
5383
8063
8104
7738
10255
6244
4723
4614
9428
6374
6374
6268
8158
7324
5573
5573
5774
5804
5769
9062
8133
8603
9758
9023
10367
9218
11116
11047
8111
11065
10926
10536
10658
8147
7142
7262
7340
6458
6616
7545
7289
6593
6076
5920
6229
5980
6051
5902
6116
6247
6409
6362
6391
6328
6373
6316
6425
6565
6938
6858
6171
6265
5899
5952
6183
6203
6194
6393
6415
6901
6355
8641
6587
10525
12226
9863
9309
9193
11381
10912
10347
11383
8252
5982
10317
10170
10916
14936
9389
9143
9393
8955
7184
10321
9193
12022
15133
7601
12080
7704
9615
10342
11164
9401
11094
12324
9607
12773
12825
8688
7825
7406
7430
22863
10455
24124
24547
19681
10954
14209
12761
13660
13765
12275
12741
12166
12409
11775
11249
11650
